时间(ms),颗粒温度(K),火焰温度(K),颗粒半径(um),氧化层厚度(um),火焰半径(um),Mg质量(ug),MgO质量(ug),碳质量(ug),对流换热(W),辐射换热(W),反应热(W),表面反应热(W),总热量(W)
290.4,892.672223662145,NaN,394.000006237916,13.0000120306047,NaN,0.403099970736065,0.0895427359196804,8.25050651971734e-09,0.345874555859223,0.485551210253954,0,0,0.831425766113176
290.5,892.83976908443,NaN,394.000006106259,13.000011776688,NaN,0.403099971088436,0.0895427353353568,8.0763721813072e-09,0.345789376657161,0.485509014417909,0,0,0.83129839107507
290.6,893.007287581292,NaN,394.000005972947,13.0000115195799,NaN,0.403099971445237,0.0895427347436891,7.90004922133917e-09,0.345704211142427,0.485466801603386,0,0,0.831171012745814
290.7,893.174779189435,NaN,394.000005837989,13.0000112592962,NaN,0.403099971806444,0.0895427341447136,7.72154846554148e-09,0.34561905929637,0.485424571803691,0,0,0.831043631100062
290.8,893.342243946017,NaN,394.000005701393,13.0000109958531,NaN,0.403099972172036,0.0895427335384676,7.54088101212968e-09,0.345533921100108,0.485382325012001,0,0,0.830916246112109
290.9,893.50968188865,NaN,394.000005563167,13.0000107292673,NaN,0.403099972541989,0.0895427329249892,7.35805823180698e-09,0.345448796534526,0.485340061221361,0,0,0.830788857755887
291,893.677093055404,NaN,394.00000542332,13.0000104595555,NaN,0.40309997291628,0.0895427323043174,7.1730917677638e-09,0.345363685580279,0.485297780424686,0,0,0.830661466004964
291.1,893.844477484804,NaN,394.000005281862,13.0000101867353,NaN,0.403099973294885,0.0895427316764923,6.98599353567782e-09,0.34527858821779,0.48525548261476,0,0,0.83053407083255
291.2,894.011835215831,NaN,394.000005138801,13.0000099108244,NaN,0.403099973677779,0.0895427310415548,6.79677572371441e-09,0.345193504427251,0.485213167784234,0,0,0.830406672211485
291.3,894.179166287921,NaN,394.000004994147,13.0000096318411,NaN,0.403099974064937,0.0895427303995467,6.60545079252613e-09,0.345108434188622,0.48517083592563,0,0,0.830279270114251
291.4,894.346470740967,NaN,394.00000484791,13.0000093498036,NaN,0.403099974456333,0.0895427297505106,6.41203147525291e-09,0.34502337748163,0.485128487031334,0,0,0.830151864512964
291.5,894.513748615316,NaN,394.000004700098,13.0000090647312,NaN,0.40309997485194,0.0895427290944903,6.21653077752215e-09,0.344938334285774,0.485086121093602,0,0,0.830024455379376
291.6,894.680999951774,NaN,394.000004550724,13.0000087766432,NaN,0.403099975251733,0.0895427284315302,6.01896197744864e-09,0.344853304580317,0.485043738104557,0,0,0.829897042684874
291.7,894.848224791598,NaN,394.000004399796,13.0000084855593,NaN,0.403099975655683,0.089542727761676,5.81933862563445e-09,0.344768288344295,0.485001338056186,0,0,0.829769626400481
291.8,895.015423176506,NaN,394.000004247324,13.0000081914997,NaN,0.403099976063763,0.0895427270849738,5.6176745451691e-09,0.344683285556509,0.484958920940347,0,0,0.829642206496856
291.9,895.182595148667,NaN,394.000004093321,13.0000078944849,NaN,0.403099976475944,0.0895427264014712,5.41398383162964e-09,0.34459829619553,0.484916486748759,0,0,0.829514782944289
292,895.34974075071,NaN,394.000003937796,13.0000075945359,NaN,0.403099976892196,0.0895427257112162,5.20828085308039e-09,0.344513320239697,0.484874035473011,0,0,0.829387355712708
292.1,895.516860025715,NaN,394.000003780761,13.000007291674,NaN,0.403099977312491,0.089542725014258,5.00058025007283e-09,0.344428357667119,0.484831567104554,0,0,0.829259924771673
292.2,895.683953017223,NaN,394.000003622227,13.000006985921,NaN,0.403099977736798,0.0895427243106466,4.79089693564633e-09,0.34434340845567,0.484789081634706,0,0,0.829132490090376
292.3,895.851019769227,NaN,394.000003462205,13.0000066772991,NaN,0.403099978165087,0.089542723600433,4.57924609532725e-09,0.344258472582996,0.48474657905465,0,0,0.829005051637646
292.4,896.018060326177,NaN,394.000003300708,13.0000063658307,NaN,0.403099978597326,0.0895427228836691,4.36564318712943e-09,0.34417355002651,0.484704059355431,0,0,0.828877609381942
292.5,896.185074732979,NaN,394.000003137746,13.0000060515387,NaN,0.403099979033483,0.0895427221604076,4.15010394155417e-09,0.344088640763393,0.484661522527962,0,0,0.828750163291355
292.6,896.352063034994,NaN,394.000002973333,13.0000057344467,NaN,0.403099979473525,0.0895427214307022,3.93264436159007e-09,0.344003744770595,0.484618968563015,0,0,0.82862271333361
292.7,896.51902527804,NaN,394.00000280748,13.0000054145781,NaN,0.403099979917421,0.0895427206946076,3.71328072271318e-09,0.343918862024835,0.484576397451228,0,0,0.828495259476063
292.8,896.68596150839,NaN,394.000002640199,13.0000050919573,NaN,0.403099980365137,0.0895427199521793,3.49202957288692e-09,0.343833992502599,0.484533809183102,0,0,0.828367801685701
292.9,896.852871772772,NaN,394.000002471505,13.0000047666087,NaN,0.403099980816637,0.0895427192034738,3.26890773256194e-09,0.343749136180144,0.484491203749,0,0,0.828240339929144
293,897.019756118372,NaN,394.000002301409,13.0000044385573,NaN,0.403099981271889,0.0895427184485483,3.04393229467676e-09,0.343664293033492,0.484448581139148,0,0,0.82811287417264
293.1,897.186614592828,NaN,394.000002129925,13.0000041078283,NaN,0.403099981730857,0.0895427176874611,2.81712062465664e-09,0.343579463038436,0.484405941343634,0,0,0.82798540438207
293.2,897.353447244238,NaN,394.000001957065,13.0000037744475,NaN,0.403099982193504,0.0895427169202716,2.58849036041477e-09,0.343494646170537,0.484363284352406,0,0,0.827857930522943
293.3,897.520254121153,NaN,394.000001782845,13.000003438441,NaN,0.403099982659795,0.0895427161470396,2.35805941235151e-09,0.343409842405124,0.484320610155274,0,0,0.827730452560398
293.4,897.687035272581,NaN,394.000001607276,13.0000030998353,NaN,0.403099983129694,0.0895427153678263,2.12584596335452e-09,0.343325051717294,0.484277918741911,0,0,0.827602970459206
293.5,897.853790747985,NaN,394.000001430374,13.0000027586574,NaN,0.403099983603161,0.0895427145826936,1.89186846879892e-09,0.343240274081915,0.484235210101849,0,0,0.827475484183764
293.6,898.020520597284,NaN,394.000001252153,13.0000024149346,NaN,0.403099984080161,0.0895427137917043,1.65614565654727e-09,0.34315550947362,0.484192484224479,0,0,0.827347993698099
293.7,898.187224870853,NaN,394.000001072626,13.0000020686944,NaN,0.403099984560654,0.0895427129949222,1.41869652694951e-09,0.343070757866813,0.484149741099054,0,0,0.827220498965867
293.8,898.353903619522,NaN,394.000000891808,13.000001719965,NaN,0.403099985044601,0.089542712192412,1.17954035284285e-09,0.342986019235665,0.484106980714685,0,0,0.82709299995035
293.9,898.520556894579,NaN,394.000000709715,13.0000013687751,NaN,0.403099985531963,0.0895427113842392,9.38696679551965e-10,0.342901293554116,0.484064203060345,0,0,0.82696549661446
294,898.687184747764,NaN,394.00000052636,13.0000010151534,NaN,0.4030999860227,0.0895427105704703,6.96185324889058e-10,0.342816580795874,0.484021408124862,0,0,0.826837988920736
294.1,898.853787231276,NaN,394.00000034176,13.0000006591292,NaN,0.403099986516771,0.0895427097511729,4.52026379153454e-10,0.342731880934417,0.483978595896925,0,0,0.826710476831342
294.2,899.020364397769,NaN,394.00000015593,13.0000003007322,NaN,0.403099987014134,0.0895427089264151,2.0624020513218e-10,0.34264719394299,0.483935766365082,0,0,0.826582960308072
294.3,899.186916300351,NaN,393.999999968885,12.9999999399927,NaN,0.403099987514749,0.0895427080962662,-4.11525619006172e-11,0.342562519794607,0.483892919517736,0,0,0.826455439312343
294.4,899.353442992589,NaN,393.999999780641,12.9999995769408,NaN,0.403099988018572,0.0895427072607964,-2.90131014183271e-10,0.34247785846205,0.48385005534315,0,0,0.8263279138052
294.5,899.519944528502,NaN,393.999999591215,12.9999992116077,NaN,0.403099988525561,0.0895427064200768,-5.40673971466889e-10,0.342393209917869,0.483807173829444,0,0,0.826200383747313
294.6,899.686420962568,NaN,393.999999400622,12.9999988440246,NaN,0.403099989035673,0.0895427055741793,-7.92759981014933e-10,0.342308574134385,0.483764274964592,0,0,0.826072849098978
294.7,899.852872349718,NaN,393.999999208878,12.9999984742231,NaN,0.403099989548863,0.0895427047231769,-1.04636731760366e-09,0.342223951083685,0.483721358736429,0,0,0.825945309820114
294.8,900.019298745342,NaN,393.999999016001,12.9999981022353,NaN,0.403099990065087,0.0895427038671433,-1.30147398352191e-09,0.342139340737625,0.483678425132643,0,0,0.825817765870268
294.9,900.185700205282,NaN,393.999998822007,12.9999977280937,NaN,0.4030999905843,0.0895427030061534,-1.55805770857125e-09,0.342054743067829,0.483635474140778,0,0,0.825690217208608
295,900.352076785838,NaN,393.999998626913,12.9999973518313,NaN,0.403099991106456,0.0895427021402827,-1.81609595006542e-09,0.341970158045692,0.483592505748236,0,0,0.825562663793928
295.1,900.518428543767,NaN,393.999998430737,12.9999969734812,NaN,0.40309999163151,0.0895427012696077,-2.07556589283138e-09,0.341885585642373,0.483549519942271,0,0,0.825435105584644
295.2,900.684755536278,NaN,393.999998233496,12.999996593077,NaN,0.403099992159414,0.0895427003942061,-2.33644444920808e-09,0.341801025828805,0.483506516709992,0,0,0.825307542538797
295.3,900.851057821039,NaN,393.999998035208,12.999996210653,NaN,0.403099992690121,0.0895426995141561,-2.59870825904757e-09,0.341716478575683,0.483463496038366,0,0,0.825179974614049
295.4,901.017335456172,NaN,393.99999783589,12.9999958262434,NaN,0.403099993223583,0.089542698629537,-2.86233368971432e-09,0.341631943853477,0.48342045791421,0,0,0.825052401767687
295.5,901.183588500255,NaN,393.999997635561,12.9999954398833,NaN,0.403099993759752,0.0895426977404292,-3.12729683608549e-09,0.341547421632422,0.483377402324196,0,0,0.824924823956617
295.6,901.349817012324,NaN,393.999997434238,12.9999950516078,NaN,0.40309999429858,0.0895426968469136,-3.39357352055068e-09,0.34146291188252,0.483334329254851,0,0,0.824797241137371
295.7,901.516021051867,NaN,393.999997231941,12.9999946614526,NaN,0.403099994840015,0.0895426959490724,-3.66113929301237e-09,0.341378414573545,0.483291238692553,0,0,0.824669653266098
295.8,901.682200678831,NaN,393.999997028688,12.9999942694537,NaN,0.40309999538401,0.0895426950469884,-3.92996943088538e-09,0.341293929675037,0.483248130623534,0,0,0.824542060298571
295.9,901.848355953616,NaN,393.999996824498,12.9999938756477,NaN,0.403099995930512,0.0895426941407457,-4.20003893909746e-09,0.341209457156306,0.483205005033877,0,0,0.824414462190183
296,902.014486937079,NaN,393.99999661939,12.9999934800712,NaN,0.403099996479471,0.0895426932304289,-4.47132255008844e-09,0.341124996986429,0.483161861909519,0,0,0.824286858895949
296.1,902.180593690534,NaN,393.999996413384,12.9999930827617,NaN,0.403099997030836,0.0895426923161239,-4.74379472381146e-09,0.341040549134254,0.483118701236247,0,0,0.824159250370501
296.2,902.34667627575,NaN,393.999996206498,12.9999926837566,NaN,0.403099997584553,0.0895426913979171,-5.01742964773155e-09,0.340956113568393,0.4830755229997,0,0,0.824031636568093
296.3,902.512734754949,NaN,393.999995998753,12.9999922830942,NaN,0.40309999814057,0.0895426904758961,-5.29220123682683e-09,0.34087169025723,0.483032327185368,0,0,0.823904017442598
296.4,902.678769190813,NaN,393.999995790169,12.9999918808126,NaN,0.403099998698834,0.0895426895501493,-5.56808313358798e-09,0.340787279168918,0.48298911377859,0,0,0.823776392947508
296.5,902.844779646478,NaN,393.999995580765,12.999991476951,NaN,0.403099999259291,0.0895426886207662,-5.84504870801819e-09,0.340702880271376,0.482945882764559,0,0,0.823648763035935
296.6,903.010766185533,NaN,393.999995370562,12.9999910715484,NaN,0.403099999821886,0.089542687687837,-6.1230710576333e-09,0.340618493532292,0.482902634128315,0,0,0.823521127660607
296.7,903.176728872028,NaN,393.999995159581,12.9999906646444,NaN,0.403100000386565,0.0895426867514529,-6.40212300746178e-09,0.340534118919124,0.482859367854747,0,0,0.823393486773871
296.8,903.342667770465,NaN,393.999994947842,12.9999902562792,NaN,0.403100000953272,0.0895426858117059,-6.68217711004461e-09,0.340449756399097,0.482816083928596,0,0,0.823265840327694
296.9,903.508582945804,NaN,393.999994735366,12.999989846493,NaN,0.403100001521951,0.0895426848686892,-6.96320564543564e-09,0.340365405939205,0.48277278233445,0,0,0.823138188273655
297,903.674474463457,NaN,393.999994522174,12.9999894353268,NaN,0.403100002092544,0.0895426839224966,-7.24518062120091e-09,0.340281067506211,0.482729463056745,0,0,0.823010530562956
297.1,903.840342389297,NaN,393.999994308289,12.9999890228218,NaN,0.403100002664996,0.0895426829732229,-7.52807377241954e-09,0.340196741066644,0.482686126079768,0,0,0.822882867146412
297.2,904.006186789647,NaN,393.999994093731,12.9999886090195,NaN,0.403100003239248,0.0895426820209641,-7.81185656168286e-09,0.340112426586806,0.48264277138765,0,0,0.822755197974456
297.3,904.172007731291,NaN,393.999993878522,12.9999881939619,NaN,0.403100003815242,0.0895426810658166,-8.09650017909492e-09,0.340028124032763,0.482599398964372,0,0,0.822627522997135
297.4,904.337805281466,NaN,393.999993662684,12.9999877776916,NaN,0.403100004392919,0.0895426801078781,-8.38197554227268e-09,0.339943833370351,0.482556008793762,0,0,0.822499842164113
297.5,904.503579507865,NaN,393.99999344624,12.9999873602512,NaN,0.40310000497222,0.0895426791472471,-8.66825329634533e-09,0.339859554565175,0.482512600859495,0,0,0.82237215542467
297.6,904.669330478637,NaN,393.999993229211,12.999986941684,NaN,0.403100005553084,0.0895426781840231,-8.95530381395486e-09,0.339775287582609,0.48246917514509,0,0,0.822244462727699
297.7,904.835058262387,NaN,393.99999301162,12.9999865220336,NaN,0.403100006135452,0.0895426772183063,-9.24309719525582e-09,0.339691032387795,0.482425731633915,0,0,0.82211676402171
297.8,905.000762928174,NaN,393.999992793491,12.9999861013439,NaN,0.403100006719262,0.089542676250198,-9.53160326791545e-09,0.339606788945641,0.482382270309183,0,0,0.821989059254824
297.9,905.166444545516,NaN,393.999992574846,12.9999856796595,NaN,0.403100007304452,0.0895426752798004,-9.82079158711363e-09,0.339522557220827,0.482338791153951,0,0,0.821861348374778
298,905.332103184384,NaN,393.999992355708,12.999985257025,NaN,0.403100007890961,0.0895426743072164,-1.01106314355425e-08,0.3394383371778,0.482295294151123,0,0,0.821733631328923
298.1,905.497738915206,NaN,393.999992136102,12.9999848334857,NaN,0.403100008478726,0.0895426733325503,-1.04010918234074e-08,0.339354128780775,0.482251779283445,0,0,0.821605908064221
298.2,905.663351808865,NaN,393.999991916049,12.999984409087,NaN,0.403100009067682,0.0895426723559067,-1.06921414884255e-08,0.339269931993737,0.482208246533511,0,0,0.821478178527248
298.3,905.8289419367,NaN,393.999991695575,12.9999839838751,NaN,0.403100009657768,0.0895426713773916,-1.09837488958273e-08,0.339185746780437,0.482164695883757,0,0,0.821350442664194
298.4,905.994509370506,NaN,393.999991474704,12.9999835578964,NaN,0.403100010248918,0.0895426703971117,-1.12758822383557e-08,0.339101573104397,0.482121127316461,0,0,0.821222700420858
298.5,906.160054182534,NaN,393.999991253458,12.9999831311975,NaN,0.403100010841067,0.0895426694151746,-1.1568509436266e-08,0.339017410928906,0.482077540813747,0,0,0.821094951742652
298.6,906.325576445489,NaN,393.999991031865,12.9999827038256,NaN,0.40310001143415,0.0895426684316889,-1.18615981373265e-08,0.338933260217021,0.48203393635758,0,0,0.820967196574602
298.7,906.491076232534,NaN,393.999990809946,12.9999822758284,NaN,0.403100012028101,0.089542667446764,-1.21551157168177e-08,0.33884912093157,0.48199031392977,0,0,0.82083943486134
298.8,906.656553617288,NaN,393.999990587729,12.9999818472537,NaN,0.403100012622853,0.0895426664605104,-1.24490292775329e-08,0.338764993035146,0.481946673511966,0,0,0.820711666547112
298.9,906.822008673822,NaN,393.999990365237,12.9999814181501,NaN,0.40310001321834,0.0895426654730393,-1.27433056497783e-08,0.338680876490114,0.481903015085661,0,0,0.820583891575775
299,906.987441476667,NaN,393.999990142496,12.9999809885661,NaN,0.403100013814493,0.089542664484463,-1.30379113913719e-08,0.338596771258604,0.481859338632189,0,0,0.820456109890793
299.1,907.152852100807,NaN,393.999989919531,12.9999805585511,NaN,0.403100014411244,0.0895426634948946,-1.33328127876453e-08,0.338512677302517,0.481815644132726,0,0,0.820328321435243
299.2,907.318240621683,NaN,393.999989696369,12.9999801281544,NaN,0.403100015008525,0.0895426625044482,-1.36279758514421e-08,0.338428594583521,0.481771931568286,0,0,0.820200526151807
299.3,907.483607115192,NaN,393.999989473035,12.9999796974262,NaN,0.403100015606265,0.0895426615132387,-1.39233663231184e-08,0.338344523063054,0.481728200919727,0,0,0.820072723982781
299.4,907.648951657685,NaN,393.999989249554,12.9999792664167,NaN,0.403100016204397,0.0895426605213819,-1.42189496705435e-08,0.338260462702321,0.481684452167745,0,0,0.819944914870065
299.5,907.81427432597,NaN,393.999989025955,12.9999788351767,NaN,0.403100016802848,0.0895426595289948,-1.45146910890987e-08,0.338176413462296,0.481640685292875,0,0,0.819817098755171
299.6,907.979575197312,NaN,393.999988802262,12.9999784037575,NaN,0.403100017401547,0.0895426585361949,-1.48105555016784e-08,0.338092375303721,0.481596900275494,0,0,0.819689275579216
299.7,908.144854349429,NaN,393.999988578503,12.9999779722104,NaN,0.403100018000425,0.089542657543101,-1.51065075586895e-08,0.338008348187108,0.481553097095816,0,0,0.819561445282925
299.8,908.310111860496,NaN,393.999988354705,12.9999775405874,NaN,0.403100018599407,0.0895426565498324,-1.5402511638051e-08,0.337924332072736,0.481509275733895,0,0,0.819433607806631
299.9,908.475347809145,NaN,393.999988130895,12.9999771089409,NaN,0.403100019198422,0.0895426555565098,-1.56985318451955e-08,0.337840326920653,0.481465436169621,0,0,0.819305763090274
300,908.640562274462,NaN,393.999987907099,12.9999766773237,NaN,0.403100019797397,0.0895426545632543,-1.59945320130672e-08,0.337756332690674,0.481421578382724,0,0,0.819177911073399
300.1,908.805755335988,NaN,393.999987683347,12.9999762457888,NaN,0.403100020396257,0.0895426535701884,-1.62904757021234e-08,0.337672349342385,0.481377702352772,0,0,0.819050051695157
300.2,908.970927073723,NaN,393.999987459665,12.9999758143897,NaN,0.403100020994929,0.0895426525774353,-1.65863262003342e-08,0.337588376835139,0.481333808059168,0,0,0.818922184894308
300.3,909.136077568119,NaN,393.999987236081,12.9999753831805,NaN,0.403100021593337,0.0895426515851189,-1.68820465231818e-08,0.337504415128058,0.481289895481155,0,0,0.818794310609213
300.4,909.301206900086,NaN,393.999987012624,12.9999749522155,NaN,0.403100022191407,0.0895426505933644,-1.71775994136613e-08,0.337420464180032,0.481245964597808,0,0,0.818666428777841
300.5,909.46631515099,NaN,393.999986789322,12.9999745215493,NaN,0.403100022789062,0.0895426496022976,-1.74729473422806e-08,0.33733652394972,0.481202015388043,0,0,0.818538539337763
300.6,909.631402402651,NaN,393.999986566203,12.9999740912371,NaN,0.403100023386225,0.0895426486120454,-1.77680525070598e-08,0.337252594395548,0.481158047830609,0,0,0.818410642226157
300.7,909.796468737345,NaN,393.999986343297,12.9999736613344,NaN,0.40310002398282,0.0895426476227357,-1.8062876833532e-08,0.337168675475713,0.481114061904091,0,0,0.818282737379804
300.8,909.961514237805,NaN,393.999986120632,12.9999732318971,NaN,0.40310002457877,0.089542646634497,-1.83573819747427e-08,0.337084767148178,0.481070057586909,0,0,0.818154824735087
300.9,910.126538987219,NaN,393.999985898238,12.9999728029816,NaN,0.403100025173995,0.0895426456474589,-1.86515293112501e-08,0.337000869370676,0.481026034857318,0,0,0.818026904227994
301,910.291543069231,NaN,393.999985676143,12.9999723746445,NaN,0.403100025768418,0.089542644661752,-1.89452799511247e-08,0.336916982100707,0.480981993693408,0,0,0.817898975794115
301.1,910.456526567941,NaN,393.999985454378,12.999971946943,NaN,0.403100026361958,0.0895426436775076,-1.923859472995e-08,0.336833105295542,0.480937934073101,0,0,0.817771039368643
301.2,910.621489567902,NaN,393.999985232973,12.9999715199345,NaN,0.403100026954537,0.0895426426948582,-1.95314342108223e-08,0.336749238912218,0.480893855974155,0,0,0.817643094886373
301.3,910.786432154127,NaN,393.999985011957,12.999971093677,NaN,0.403100027546074,0.0895426417139369,-1.98237586843496e-08,0.336665382907542,0.48084975937416,0,0,0.817515142281701
301.4,910.951354412083,NaN,393.99998479136,12.9999706682289,NaN,0.403100028136487,0.0895426407348779,-2.01155281686536e-08,0.336581537238087,0.480805644250539,0,0,0.817387181488626
301.5,911.11625642769,NaN,393.999984571213,12.9999702436486,NaN,0.403100028725696,0.0895426397578164,-2.04067024093678e-08,0.336497701860199,0.480761510580547,0,0,0.817259212440746
301.6,911.281138287328,NaN,393.999984351548,12.9999698199954,NaN,0.403100029313619,0.0895426387828882,-2.06972408796388e-08,0.336413876729988,0.480717358341273,0,0,0.817131235071261
301.7,911.44600007783,NaN,393.999984132393,12.9999693973287,NaN,0.403100029900172,0.0895426378102303,-2.09871027801256e-08,0.336330061803335,0.480673187509637,0,0,0.817003249312972
301.8,911.610841886486,NaN,393.999983913782,12.9999689757085,NaN,0.403100030485273,0.0895426368399805,-2.12762470389998e-08,0.336246257035887,0.480628998062389,0,0,0.816875255098276
301.9,911.775663801041,NaN,393.999983695744,12.999968555195,NaN,0.403100031068839,0.0895426358722775,-2.15646323119459e-08,0.336162462383064,0.480584789976112,0,0,0.816747252359176
302,911.940465909696,NaN,393.999983478311,12.999968135849,NaN,0.403100031650784,0.0895426349072611,-2.18522169821604e-08,0.336078677800049,0.480540563227219,0,0,0.816619241027268
302.1,912.105248301108,NaN,393.999983261515,12.9999677177313,NaN,0.403100032231025,0.0895426339450717,-2.21389591603531e-08,0.335994903241798,0.480496317791954,0,0,0.816491221033752
302.2,912.270011064389,NaN,393.999983045389,12.9999673009037,NaN,0.403100032809475,0.0895426329858508,-2.24248166847459e-08,0.335911138663032,0.480452053646389,0,0,0.816363192309422
302.3,912.434754289107,NaN,393.999982829963,12.999966885428,NaN,0.403100033386049,0.0895426320297409,-2.27097471210737e-08,0.335827384018244,0.48040777076643,0,0,0.816235154784673
302.4,912.599478065285,NaN,393.99998261527,12.9999664713663,NaN,0.403100033960661,0.0895426310768852,-2.29937077625836e-08,0.335743639261691,0.480363469127807,0,0,0.816107108389498
302.5,912.764182483405,NaN,393.999982401343,12.9999660587816,NaN,0.403100034533224,0.089542630127428,-2.32766556300357e-08,0.335659904347403,0.480319148706082,0,0,0.815979053053485
302.6,912.928867634399,NaN,393.999982188215,12.9999656477366,NaN,0.403100035103649,0.0895426291815143,-2.35585474717025e-08,0.335576179229175,0.480274809476646,0,0,0.815850988705821
302.7,913.093533609661,NaN,393.999981975918,12.9999652382949,NaN,0.40310003567185,0.0895426282392903,-2.38393397633691e-08,0.335492463860573,0.480230451414716,0,0,0.81572291527529
302.8,913.258180501036,NaN,393.999981764485,12.9999648305204,NaN,0.403100036237737,0.0895426273009029,-2.41189887083333e-08,0.33540875819493,0.480186074495339,0,0,0.815594832690269
302.9,913.422808400828,NaN,393.99998155395,12.9999644244774,NaN,0.403100036801221,0.0895426263665,-2.43974502374057e-08,0.335325062185347,0.480141678693388,0,0,0.815466740878736
303,913.587417401792,NaN,393.999981344347,12.9999640202305,NaN,0.403100037362212,0.0895426254362304,-2.46746800089091e-08,0.335241375784696,0.480097263983565,0,0,0.81533863976826
303.1,913.752007597145,NaN,393.999981135708,12.9999636178448,NaN,0.403100037920621,0.0895426245102437,-2.4950633408679e-08,0.335157698945613,0.480052830340395,0,0,0.815210529286009
303.2,913.916579080555,NaN,393.999980928068,12.9999632173856,NaN,0.403100038476356,0.0895426235886907,-2.52252655500638e-08,0.335074031620508,0.480008377738234,0,0,0.815082409358743
303.3,914.081131946147,NaN,393.999980721462,12.9999628189189,NaN,0.403100039029326,0.0895426226717227,-2.54985312739243e-08,0.334990373761556,0.479963906151262,0,0,0.814954279912817
303.4,914.245666288503,NaN,393.999980515923,12.999962422511,NaN,0.403100039579439,0.0895426217594924,-2.57703851486338e-08,0.3349067253207,0.479919415553482,0,0,0.814826140874182
303.5,914.410182202659,NaN,393.999980311486,12.9999620282284,NaN,0.403100040126603,0.089542620852153,-2.60407814700785e-08,0.334823086249653,0.479874905918728,0,0,0.814697992168381
303.6,914.574679784108,NaN,393.999980108185,12.9999616361382,NaN,0.403100040670724,0.0895426199498588,-2.6309674261657e-08,0.334739456499897,0.479830377220653,0,0,0.81456983372055
303.7,914.739159128797,NaN,393.999979906057,12.9999612463077,NaN,0.403100041211709,0.0895426190527651,-2.65770172742806e-08,0.33465583602268,0.479785829432739,0,0,0.81444166545542
303.8,914.90362033313,NaN,393.999979705135,12.999960858805,NaN,0.403100041749464,0.0895426181610279,-2.68427639863733e-08,0.334572224769022,0.47974126252829,0,0,0.814313487297312
303.9,915.068063493968,NaN,393.999979505456,12.9999604736982,NaN,0.403100042283894,0.0895426172748043,-2.71068676038715e-08,0.334488622689708,0.479696676480434,0,0,0.814185299170142
304,915.232488708624,NaN,393.999979307054,12.9999600910559,NaN,0.403100042814904,0.0895426163942521,-2.73692810602243e-08,0.334405029735293,0.479652071262124,0,0,0.814057100997416
304.1,915.396896074871,NaN,393.999979109966,12.9999597109472,NaN,0.403100043342398,0.0895426155195303,-2.76299570163934e-08,0.334321445856101,0.479607446846132,0,0,0.813928892702233
304.2,915.561285690935,NaN,393.999978914228,12.9999593334415,NaN,0.403100043866279,0.0895426146507986,-2.78888478608534e-08,0.334237871002223,0.479562803205059,0,0,0.813800674207281
304.3,915.725657655497,NaN,393.999978719876,12.9999589586086,NaN,0.403100044386452,0.0895426137882177,-2.81459057095907e-08,0.33415430512352,0.479518140311322,0,0,0.813672445434842
304.4,915.890012067697,NaN,393.999978526946,12.9999585865187,NaN,0.403100044902818,0.0895426129319491,-2.84010824061054e-08,0.33407074816962,0.479473458137164,0,0,0.813544206306785
304.5,916.054349027127,NaN,393.999978335475,12.9999582172425,NaN,0.403100045415279,0.0895426120821555,-2.86543295214094e-08,0.333987200089922,0.479428756654649,0,0,0.813415956744572
304.6,916.218668633838,NaN,393.999978145499,12.999957850851,NaN,0.403100045923737,0.0895426112390001,-2.89055983540275e-08,0.333903660833591,0.479384035835661,0,0,0.813287696669251
304.7,916.382970988334,NaN,393.999977957056,12.9999574874154,NaN,0.403100046428093,0.0895426104026474,-2.91548399299971e-08,0.33382013034956,0.479339295651906,0,0,0.813159426001465
304.8,916.547256191576,NaN,393.999977770184,12.9999571270078,NaN,0.403100046928246,0.0895426095732625,-2.94020050028684e-08,0.333736608586533,0.479294536074909,0,0,0.813031144661442
304.9,916.711524344982,NaN,393.999977584918,12.9999567697003,NaN,0.403100047424098,0.0895426087510118,-2.9647044053704e-08,0.33365309549298,0.479249757076017,0,0,0.812902852568997
305,916.875775550423,NaN,393.999977401298,12.9999564155655,NaN,0.403100047915547,0.0895426079360622,-2.98899072910789e-08,0.333569591017141,0.479204958626396,0,0,0.812774549643537
305.1,917.040009910226,NaN,393.999977219361,12.9999560646764,NaN,0.403100048402491,0.0895426071285817,-3.0130544651081e-08,0.333486095107024,0.479160140697031,0,0,0.812646235804055
305.2,917.204227527177,NaN,393.999977039144,12.9999557171063,NaN,0.40310004888483,0.0895426063287392,-3.0368905797311e-08,0.333402607710407,0.479115303258726,0,0,0.812517910969133
305.3,917.368428504514,NaN,393.999976860687,12.9999553729292,NaN,0.40310004936246,0.0895426055367047,-3.06049401208816e-08,0.333319128774833,0.479070446282105,0,0,0.812389575056938
305.4,917.532612945932,NaN,393.999976684027,12.9999550322192,NaN,0.403100049835278,0.0895426047526487,-3.08385967404187e-08,0.333235658247616,0.479025569737608,0,0,0.812261227985224
305.5,917.696780955583,NaN,393.999976509204,12.9999546950509,NaN,0.403100050303182,0.0895426039767429,-3.10698245020606e-08,0.333152196075838,0.478980673595494,0,0,0.812132869671332
305.6,917.860932638072,NaN,393.999976336256,12.9999543614991,NaN,0.403100050766067,0.08954260320916,-3.12985719794581e-08,0.33306874220635,0.47893575782584,0,0,0.81200450003219
