时间(ms),颗粒温度(K),火焰温度(K),颗粒半径(um),氧化层厚度(um),火焰半径(um),Mg质量(ug),MgO质量(ug),碳质量(ug),对流换热(W),辐射换热(W),反应热(W),表面反应热(W),总热量(W),Mg质量变化率(ug/s),MgO质量变化率(ug/s),C质量变化率(ug/s),Mg核半径变化率(um/s),颗粒半径变化率(um/s)
34.2,1189.9253850606,NaN,37.5455803690904,0.101087045559669,NaN,0.000382651441550719,6.47175644839686e-06,6.97049150674202e-09,0.00506504996259904,0.00330849706872929,5.08128045850282e-05,5.08128045850282e-05,0.00842435983591336,0,0,0,-110916.825345942,127044.421701767
34.3,1191.45764315794,NaN,37.5455931834597,0.101111047591219,NaN,0.00038265113010586,6.47227290483043e-06,7.12440075206976e-09,0.00504479201821987,0.00330018569655348,5.16998466806647e-05,5.16998466806647e-05,0.00839667756145401,0,0,0,-112847.903154727,129256.112615191
34.4,1192.98484867925,NaN,37.5456062203129,0.101135466362823,NaN,0.000382650813253449,6.47279832838836e-06,7.28098229122789e-09,0.00502460089548482,0.00329186978801413,5.25975002376673e-05,5.25975002376673e-05,0.00836906818373662,0,0,0,-114802.015956746,131494.182269111
34.5,1194.50702233484,NaN,37.5456194822961,0.101160306830864,NaN,0.000382650490929172,6.47333282571947e-06,7.44026790665021e-09,0.00500447632062324,0.00328354946518877,5.35058298698945e-05,5.35058298698945e-05,0.0083415316156819,0,0,0,-116779.303614083,133758.790888284
34.6,1196.02418506393,NaN,37.5456329720711,0.101185573981723,NaN,0.000382650163068328,6.47387650411811e-06,7.60228957313612e-09,0.00498441801683605,0.00327522484762897,5.44249001912305e-05,5.44249001912305e-05,0.00831406776465625,0,0,0,-118779.905954937,136050.098561937
34.7,1197.5363580347,NaN,37.5456466923158,0.101211272831767,NaN,0.000382649829605823,6.47442947152411e-06,7.76707945785085e-09,0.00496442570429565,0.00326689605232978,5.53547758412755e-05,5.53547758412755e-05,0.00828667653246671,0,0,0,-120803.962841384,138368.265379292
34.8,1199.04356264421,NaN,37.5456606457242,0.101237408427367,NaN,0.000382649490476176,6.47499183652283e-06,7.93466992032531e-09,0.00494449910014598,0.00325856319369943,5.62955214081644e-05,5.62955214081644e-05,0.00825935781525357,0,0,0,-122851.614135518,140713.451497353
34.9,1200.54582051849,NaN,37.5456748350061,0.101263985844894,NaN,0.000382649145613516,6.47556370834509e-06,8.10509351245615e-09,0.00492463791850251,0.00325022638352908,5.72472015229307e-05,5.72472015229307e-05,0.00823211150355452,0,0,0,-124922.999733286,143085.817073096
35,1202.04315351247,NaN,37.5456892628876,0.101291010190729,NaN,0.000382648794951583,6.47614519686725e-06,8.27838297850583e-09,0.00490484187045224,0.0032418857309629,5.82098808080138e-05,5.82098808080138e-05,0.00820493748222316,0,0,0,-127018.259429011,145485.522229633
35.1,1203.53558371,NaN,37.5457039321106,0.101318486601225,NaN,0.000382648438423729,6.47673641261115e-06,8.45457125510238e-09,0.0048851106640537,0.00323354134246826,5.91836238772992e-05,5.91836238772992e-05,0.00817783563039926,0,0,0,-129137.533118655,147912.72702231
35.2,1205.02313342386,NaN,37.545718845433,0.101346420242757,NaN,0.000382648075962913,6.47733746674413e-06,8.63369147123976e-09,0.00486544400433695,0.00322519332180605,6.0168495353222e-05,6.0168495353222e-05,0.00815080582149622,0,0,0,-131280.960664292,150367.591641993
35.3,1206.50582519575,NaN,37.5457340056289,0.101374816311687,NaN,0.00038264770750171,6.47794847107903e-06,8.81577694827755e-09,0.00484584159330359,0.00321684177000125,6.11645598324998e-05,6.11645598324998e-05,0.00812384792313735,0,0,0,-133448.681860255,152850.276211807
35.4,1207.98368179626,NaN,37.5457494154883,0.101403680034371,NaN,0.0003826473329723,6.47856953807421e-06,9.00086119994107e-09,0.00482630312992678,0.0032084867853137,6.21718819719123e-05,6.21718819719123e-05,0.00809696179721239,0,0,0,-135640.836636373,155360.940854843
35.5,1209.45672622494,NaN,37.5457650778171,0.101433016667185,NaN,0.000382646952306479,6.4792007808335e-06,9.18897793232145e-09,0.00480682831015118,0.00320012846320895,6.31905263424059e-05,6.31905263424059e-05,0.00807014729970254,0,0,0,-137857.56485473,157899.745694216
35.6,1210.92498171022,NaN,37.5457809954374,0.101462831496481,NaN,0.00038264656543565,6.47984231310626e-06,9.3801610438754e-09,0.00478741682689304,0.0031917668963294,6.42205576007773e-05,6.42205576007773e-05,0.00804340428082321,0,0,0,-140099.006309644,160466.850853033
35.7,1212.38847170944,NaN,37.5457971711873,0.101493129838617,NaN,0.000382646172290828,6.48049424928732e-06,9.57444462542558e-09,0.00476806837004011,0.00318340217446551,6.52620403522963e-05,6.52620403522963e-05,0.00801673258485792,0,0,0,-142365.300930957,163062.416454403
35.8,1213.84721990887,NaN,37.5458136079207,0.101523917039958,NaN,0.00038264577280264,6.48115670441705e-06,9.7718629601602e-09,0.00474878262645174,0.00317503438452734,6.63150392022681e-05,6.63150392022681e-05,0.00799013205018135,0,0,0,-144656.588512989,165686.602621435
35.9,1215.30125022368,NaN,37.5458303085078,0.101555198476844,NaN,0.000382645366901323,6.48182979418129e-06,9.97245052363333e-09,0.0047295592799588,0.00316666361051605,6.7379618781708e-05,6.7379618781708e-05,0.00796360250925656,0,0,0,-146973.008917813,168339.56947723
36,1216.75058679793,NaN,37.5458472758346,0.101586979555637,NaN,0.000382644954516722,6.48251363491138e-06,1.01762419837647e-08,0.00471039801136371,0.00315828993349581,6.84558437130812e-05,6.84558437130812e-05,0.00793714378857261,0,0,0,-149314.702075287,171021.477178797
36.1,1218.19525400462,NaN,37.5458645128032,0.101619265712695,NaN,0.000382644535578297,6.48320834358418e-06,1.03832722008398e-08,0.00469129849844048,0.00314991343156574,6.95437785930931e-05,6.95437785930931e-05,0.00791075570859931,0,0,0,-151681.807745834,173732.485883106
36.2,1219.63527644561,NaN,37.5458820223318,0.101652062414363,NaN,0.000382644110015115,6.48391403782203e-06,1.05935762275098e-08,0.00467226041593465,0.00314153417983205,7.06434880699268e-05,7.06434880699268e-05,0.00788443808383663,0,0,0,-154064.286691679,176461.065032298
36.3,1221.07062814101,NaN,37.5458998050162,0.10168537078304,NaN,0.000382643677812603,6.48463074179422e-06,1.08071612664631e-08,0.00465328410710298,0.00313315254732463,7.17456169924696e-05,7.17456169924696e-05,0.00785818227142008,0,0,0,-156436.870022651,179178.194193397
36.4,1222.50120120448,NaN,37.5459178579706,0.101719185427206,NaN,0.000382643239040693,6.48535833953388e-06,1.10239927584003e-08,0.00463437099775931,0.00312476938596627,7.28361370623149e-05,7.28361370623149e-05,0.0078319765207879,0,0,0,-158808.603068065,181894.263275815
36.5,1223.92700281483,NaN,37.5459361838689,0.101753511356309,NaN,0.000382642793634382,6.48609693883314e-06,1.12441028264682e-08,0.00461552099299529,0.00311638487974445,7.39374476655158e-05,7.39374476655158e-05,0.00780584332040526,0,0,0,-161204.862731747,184638.41773461
36.6,1225.34804603578,NaN,37.5459547856541,0.101788354083299,NaN,0.000382642341522134,6.48684665831641e-06,1.14675268219425e-08,0.00459673392012083,0.00310799917760749,7.50506331633739e-05,7.50506331633739e-05,0.0077797837308917,0,0,0,-163626.78502039,187411.961526163
36.7,1226.76434392038,NaN,37.5459736662612,0.101823719105618,NaN,0.000382641882632615,6.48760761627464e-06,1.16942999967189e-08,0.00457800960658268,0.00309961242779165,7.61756601547341e-05,7.61756601547341e-05,0.00775379769452906,0,0,0,-166074.298139485,190214.8113702
36.8,1228.17590951098,NaN,37.5459928286164,0.101859611905201,NaN,0.000382641416894692,6.48837993066526e-06,1.19244575033129e-08,0.00455934787996446,0.00309122477781623,7.73124952813877e-05,7.73124952813877e-05,0.00772788515306208,0,0,0,-168547.330091233,193046.884088087
36.9,1229.58275583926,NaN,37.546012275638,0.101896037948454,NaN,0.000382640944237432,6.48916371911226e-06,1.21580343948598e-08,0.00454074856798664,0.00308283637447882,7.8461105150756e-05,7.8461105150756e-05,0.00770204604761621,0,0,0,-171045.809114996,195908.096399538
37,1230.98489592623,NaN,37.5460320102357,0.101933002686304,NaN,0.000382640464590104,6.48995909890613e-06,1.23950656251146e-08,0.00452221149850653,0.00307444736385049,7.96214563702974e-05,7.96214563702974e-05,0.00767628031872732,0,0,0,-173569.663348517,198798.365058174
37.1,1232.3823427822,NaN,37.546052035311,0.101970511554135,NaN,0.000382639977882179,6.49076618700389e-06,1.26355860484522e-08,0.00450373649951828,0.00306605789127122,8.07935155817827e-05,8.07935155817827e-05,0.00765058790637128,0,0,0,-176118.820827859,201717.606817578
37.2,1233.77510940685,NaN,37.5460723537571,0.102008569971833,NaN,0.000382639484043327,6.49158510002908e-06,1.28796304198675e-08,0.00448532339915284,0.00305766810134528,8.19772493754735e-05,8.19772493754735e-05,0.00762496874987359,0,0,0,-178693.209860159,204665.73849912
37.3,1235.16320878918,NaN,37.5460929684587,0.102047183343807,NaN,0.000382638983003422,6.49241595427175e-06,1.3127233394975e-08,0.00446697202567804,0.00304927813793675,8.31726243845809e-05,8.31726243845809e-05,0.00759942278799937,0,0,0,-181292.758481497,207642.676822521
37.4,1236.54665390754,NaN,37.5461138822924,0.102086357058894,NaN,0.000382638474692535,6.49325886568848e-06,1.33784295300092e-08,0.00444868220749847,0.00304088814416514,8.43796072165243e-05,8.43796072165243e-05,0.00757394995888014,0,0,0,-183917.3948296,210648.338541383
37.5,1237.92545772961,NaN,37.5461350981264,0.102126096490481,NaN,0.000382637959040941,6.49411394990238e-06,1.36332532818241e-08,0.00443045377315555,0.00303249826240102,8.55981644959335e-05,8.55981644959335e-05,0.00754855020005251,0,0,0,-186567.047109953,213682.64044319
37.6,1239.29963321245,NaN,37.5461566188205,0.102166406996405,NaN,0.000382637435979117,6.49498132220307e-06,1.3891739007894e-08,0.00441228655132752,0.00302410863426177,8.68282628388093e-05,8.68282628388093e-05,0.0075232234484281,0,0,0,-189241.643426395,216745.499213773
37.7,1240.66919330247,NaN,37.5461784472263,0.102207293919009,NaN,0.000382636905437738,6.49586109754668e-06,1.41539209663126e-08,0.00439418037082937,0.00301571940060742,8.80698688611941e-05,8.80698688611941e-05,0.00749796964029799,0,0,0,-191941.111882787,219836.831674519
37.8,1242.03415093541,NaN,37.5462005861868,0.102248762585116,NaN,0.000382636367347683,6.49675339055588e-06,1.44198333157938e-08,0.00437613506061293,0.00300733070153653,8.93229491791125e-05,8.93229491791125e-05,0.00747278871132857,0,0,0,-194665.380650717,222956.554579008
37.9,1243.39451903643,NaN,37.5462230385372,0.102290818306055,NaN,0.00038263582164003,6.49765831551985e-06,1.46895101156709e-08,0.00435815044976678,0.00299894267638219,9.05874704085703e-05,9.05874704085703e-05,0.00744768059655754,0,0,0,-197414.377935678,226104.584714731
38,1244.75031052001,NaN,37.5462458071038,0.102333466377646,NaN,0.000382635268246059,6.49857598639429e-06,1.49629853258974e-08,0.00434022636751629,0.00299055546370804,9.18633991741991e-05,9.18633991741991e-05,0.00742264523039853,0,0,0,-200188.031773751,229280.838801408
38.1,1246.10153829004,NaN,37.5462688947049,0.10237671208017,NaN,0.000382634707097251,6.49950651680144e-06,1.52402928070464e-08,0.00432236264322361,0.00298216920130441,9.3150702074834e-05,9.3150702074834e-05,0.00739768254660286,0,0,0,-202986.270336536,232485.233558751
38.2,1247.44821523978,NaN,37.5462923041505,0.102420560678425,NaN,0.000382634138125289,6.50045002003003e-06,1.5521466320311e-08,0.00430455910638762,0.00297378402618455,9.44493457522644e-05,9.44493457522644e-05,0.00737279247832443,0,0,0,-205809.021795658,235717.685842032
38.3,1248.79035425185,NaN,37.5463160382421,0.102465017421698,NaN,0.000382633561262055,6.50140660903534e-06,1.5806539527504e-08,0.00428681558664399,0.00296540007458085,9.57592968053512e-05,9.57592968053512e-05,0.00734797495803019,0,0,0,-208656.214322705,238978.112370945
38.4,1250.1279681983,NaN,37.546340099773,0.102510087543764,NaN,0.000382632976439634,6.50237639643914e-06,1.60955459910579e-08,0.00426913191376514,0.00295701748194124,9.70805218586808e-05,9.70805218586808e-05,0.00732322991756506,0,0,0,-211527.775987643,242266.429899102
38.5,1251.46106994054,NaN,37.5463644915281,0.102555776262875,NaN,0.000382632383590312,6.50335949452975e-06,1.63885191740254e-08,0.00425150791766022,0.00294863638292559,9.84129875283045e-05,9.84129875283045e-05,0.00729855728811412,0,0,0,-214423.634894318,245582.555180104
38.6,1252.78967232937,NaN,37.546389216284,0.102602088781779,NaN,0.000382631782646574,6.50435601526199e-06,1.66854924400787e-08,0.00423394342837514,0.00294025691140222,9.97566604302197e-05,9.97566604302197e-05,0.00727395700020757,0,0,0,-217343.719315971,248926.404933663
38.7,1254.11378820503,NaN,37.5464142768091,0.102649030287725,NaN,0.000382631173541109,6.50536607025723e-06,1.69864990535099e-08,0.00421643827609252,0.00293187920044446,0.000101111507180471,0.000101111507180471,0.00724942898371745,0,0,0,-220287.957322588,252297.896015051
38.8,1255.43343039713,NaN,37.5464396758632,0.102696605952446,NaN,0.000382630556206806,6.50638977080332e-06,1.7291572179231e-08,0.00419899229113173,0.00292350338232732,0.000102477494403666,0.000102477494403666,0.00722497316786272,0,0,0,-223256.277017988,255696.945143963
38.9,1256.7486117247,NaN,37.5464654161981,0.102744820932157,NaN,0.000382629930576753,6.50742722785465e-06,1.76007448827737e-08,0.00418160530394886,0.00291512958852415,0.000103854588698642,0.000103854588698642,0.00720058948117165,0,0,0,-226248.606641548,259123.469040127
39,1258.05934499618,NaN,37.546491500557,0.102793680367583,NaN,0.000382629296584243,6.50847855203214e-06,1.79140501302897e-08,0.00416427714513669,0.0029067579497035,0.0001052427567072,0.0001052427567072,0.0071762778515474,0,0,0,-229264.87422935,262577.384491028
39.1,1259.36564300943,NaN,37.546517931675,0.102843189383902,NaN,0.000382628654162767,6.50954385362323e-06,1.82315207885504e-08,0.00414700764542476,0.00289838859572592,0.000106641965028171,0.000106641965028171,0.00715203820617885,0,0,0,-232305.007952999,266058.608284149
39.2,1260.66751855172,NaN,37.5465447122787,0.10289335309083,NaN,0.000382628003246018,6.51062324258186e-06,1.8553189624947e-08,0.00412979663567928,0.00289002165564092,0.000108052180277608,0.000108052180277608,0.0071278704715978,0,0,0,-235368.936017982,269567.057139209
39.3,1261.96498439976,NaN,37.5465718450864,0.102944176582533,NaN,0.000382627343767891,6.51171682852852e-06,1.88790893074907e-08,0.00411264394690315,0.00288165725768395,0.000109473369097253,0.000109473369097253,0.00710377457368435,0,0,0,-238456.586494253,273102.647809802
39.4,1263.25805331968,NaN,37.5465993328082,0.102995664937691,NaN,0.000382626675662481,6.51282472075018e-06,1.92092524048123e-08,0.00409554941023601,0.0028732955292735,0.000110905498068824,0.000110905498068824,0.00707975043757833,0,0,0,-241567.887553444,276665.297151202
39.5,1264.54673806705,NaN,37.5466271781459,0.103047823219474,NaN,0.000382625998864085,6.51394702820038e-06,1.95437113861624e-08,0.00407851285695415,0.0028649365970082,0.000112348533842673,0.000112348533842673,0.00705579798780502,0,0,0,-244702.767333254,280254.921815339
39.6,1265.83105138686,NaN,37.5466553837926,0.103100656475521,NaN,0.000382625313307199,6.51508385949915e-06,1.98824986214118e-08,0.00406153411847053,0.00285658058666407,0.000113802443009057,0.000113802443009057,0.00703191714814365,0,0,0,-247861.153971416,283871.438555823
39.7,1267.11100601356,NaN,37.5466839524336,0.103154169737979,NaN,0.000382624618926523,6.51623532293304e-06,2.02256463810508e-08,0.00404461302633485,0.00284822762319174,0.000115267192192612,0.000115267192192612,0.0070081078417192,0,0,0,-251042.975571774,287514.76419402
39.8,1268.38661467102,NaN,37.5467128867454,0.103208368023474,NaN,0.000382623915656957,6.51740152645514e-06,2.05731868361895e-08,0.00402774941223342,0.00283987783071386,0.000116742748026496,0.000116742748026496,0.00698436999097378,0,0,0,-254248.160339806,291184.815483521
39.9,1269.65789007258,NaN,37.5467421893967,0.103263256333144,NaN,0.000382623203433601,6.51858257768504e-06,2.0925152058558e-08,0.00401094310798925,0.00283153133252247,0.000118229077101011,0.000118229077101011,0.00696070351761274,0,0,0,-257476.636413263,294881.509144077
40,1270.92484492102,NaN,37.5467718630473,0.103318839652585,NaN,0.000382622482191757,6.51977858390886e-06,2.12815740205061e-08,0.00399419394556201,0.00282318825107648,0.00011972614606651,0.00011972614606651,0.006937108342705,0,0,0,-260728.331862082,298604.761997023
40.1,1272.18749190857,NaN,37.5468019103491,0.103375122951916,NaN,0.000382621751866929,6.52098965207925e-06,2.16424845950036e-08,0.00397750175704801,0.00281484870799922,0.000121233921504663,0.000121233921504663,0.00691358438655189,0,0,0,-264003.174891757,302354.490762089
40.2,1273.44584371694,NaN,37.5468323339454,0.103432111185716,NaN,0.00038262101239482,6.52221588881537e-06,2.20079155556399e-08,0.00396086637468022,0.00280651282407609,0.000122752370048694,0.000122752370048694,0.00689013156880501,0,0,0,-267301.093640015,306130.612158996
40.3,1274.69991301727,NaN,37.5468631364715,0.103489809293076,NaN,0.000382620263711336,6.52345740040289e-06,2.23778985766243e-08,0.00394428763082827,0.00279818071925216,0.000124281458323175,0.000124281458323175,0.00686674980840361,0,0,0,-270622.016210689,309933.043042979
40.4,1275.94971247019,NaN,37.546894320554,0.103548222197567,NaN,0.000382619505752583,6.52471429279403e-06,2.2752465232786e-08,0.00392776535799842,0.00278985251262998,0.000125821152944155,0.000125821152944155,0.00684343902357255,0,0,0,-273965.870775413,313761.700099909
40.5,1277.1952547258,NaN,37.5469258888115,0.103607354807251,NaN,0.000382618738454869,6.5259866716075e-06,2.31316469995739e-08,0.00391129938883355,0.00278152832246736,0.000127371420510496,0.000127371420510496,0.0068201991318114,0,0,0,-277332.585471884,317616.500117238
40.6,1278.43655242365,NaN,37.5469578438541,0.103667212014685,NaN,0.000382617961754703,6.52727464212856e-06,2.35154752530569e-08,0.0038948895561132,0.00277320826617526,0.00012893222765536,0.00012893222765536,0.00679703004994382,0,0,0,-280722.088437837,321497.359848579
40.7,1279.67361819278,NaN,37.5469901882835,0.103727798696908,NaN,0.000382617175588793,6.52857830930896e-06,2.39039812699236e-08,0.00387853569275352,0.00276489246031569,0.000130503540986223,0.000130503540986223,0.00677393169405544,0,0,0,-284134.307810995,325404.196047532
40.8,1280.90646465173,NaN,37.5470229246933,0.103789119715456,NaN,0.000382616379894051,6.52989777776699e-06,2.42971962274825e-08,0.0038622376318073,0.00275658102059975,0.00013208532713624,0.00013208532713624,0.00675090397954329,0,0,0,-287569.171762965,329336.925501582
40.9,1282.13510440847,NaN,37.5470560556686,0.103851179916361,NaN,0.000382615574607589,6.53123315178747e-06,2.46951512036617e-08,0.00384599520646391,0.00274827406188566,0.000133677552704307,0.000133677552704307,0.00672794682105388,0,0,0,-291026.60839759,333295.464930449
41,1283.35955006052,NaN,37.5470895837863,0.103913984130122,NaN,0.00038261475966672,6.53258453532171e-06,2.50978771770094e-08,0.00382980825004936,0.00273997169817692,0.000135280184314992,0.000135280184314992,0.00670506013254127,0,0,0,-294506.545818704,337279.731087724
41.1,1284.57981419484,NaN,37.5471235116148,0.103977537171742,NaN,0.000382613935008957,6.53395203198757e-06,2.55054050266936e-08,0.00381367659602627,0.00273167404262045,0.000136893188592932,0.000136893188592932,0.00668224382723965,0,0,0,-298008.912231824,341289.640794805
41.2,1285.7959093879,NaN,37.5471578417144,0.104041843840727,NaN,0.000382613100572017,6.53533574506942e-06,2.59177655325019e-08,0.00379760007799385,0.00272338120750489,0.000138516532145568,0.000138516532145568,0.00665949781764431,0,0,0,-301533.635808527,345325.110805261
41.3,1287.00784820567,NaN,37.547192576637,0.104106908921065,NaN,0.000382612256293815,6.53673577751815e-06,2.6334989374842e-08,0.00378157852968791,0.00271509330425888,0.000140150181580314,0.000140150181580314,0.00663682201552711,0,0,0,-305080.644618783,349386.057804941
41.4,1288.21564320362,NaN,37.547227718926,0.104172737181212,NaN,0.000382611402112468,6.53815223195117e-06,2.67571071347412e-08,0.00376561178498086,0.00270681044344943,0.000141794103538979,0.000141794103538979,0.00661421633196927,0,0,0,-308649.866800319,353472.398581329
41.5,1289.41930692672,NaN,37.5472632711167,0.104239333374141,NaN,0.000382610537966295,6.53958521065241e-06,2.71841492938468e-08,0.00374969967788168,0.00269853273478036,0.000143448264628967,0.000143448264628967,0.00659168067729101,0,0,0,-312241.23052473,357584.049955778
41.6,1290.61885190943,NaN,37.547299235736,0.104306702237308,NaN,0.000382609663793817,6.54103481557232e-06,2.76161462344258e-08,0.00373384204253597,0.0026902602870908,0.000145112631449167,0.000145112631449167,0.00656921496107594,0,0,0,-315854.663963653,361720.928648045
41.7,1291.81429067575,NaN,37.5473356153024,0.104374848492664,NaN,0.000382608779533753,6.54250114832789e-06,2.80531282393651e-08,0.00371803871322587,0.00268199320835369,0.000146787170641351,0.000146787170641351,0.00654681909222092,0,0,0,-319490.0952209,365882.951377814
41.8,1293.00563573916,NaN,37.5473724123262,0.104443776846628,NaN,0.000382607885125025,6.54398431020259e-06,2.84951254921713e-08,0.00370228952437013,0.00267373160567448,0.000148471848812929,0.000148471848812929,0.00652449297885754,0,0,0,-323147.452400325,370070.034932579
41.9,1294.19289960268,NaN,37.5474096293094,0.10451349199013,NaN,0.000382606980506756,6.54548440214646e-06,2.89421680769711e-08,0.00368659431052404,0.00266547558528971,0.000150166632579969,0.000150166632579969,0.00650223652839372,0,0,0,-326826.663707416,374282.096133707
42,1295.37609475883,NaN,37.5474472687455,0.104583998598596,NaN,0.000382606065618271,6.54700152477602e-06,2.93942859785107e-08,0.00367095290637947,0.00265722525256577,0.000151871488558451,0.000151871488558451,0.0064800496475037,0,0,0,-330527.657279885,378519.051667022
42.1,1296.55523368966,NaN,37.5474853331197,0.10465530133192,NaN,0.000382605140399094,6.54853577837433e-06,2.98515090821563e-08,0.00365536514676486,0.00264898071199769,0.000153586383373016,0.000153586383373016,0.00645793224213557,0,0,0,-334250.361221611,382780.818252286
42.2,1297.73032886674,NaN,37.5475238249091,0.104727404834491,NaN,0.000382604204788952,6.55008726289098e-06,3.0313867173894e-08,0.00363983086664521,0.00264074206720798,0.000155311283631104,0.000155311283631104,0.00643588421748429,0,0,0,-337994.703670285,387067.312778585
42.3,1298.90139275118,NaN,37.5475627465823,0.104800313735209,NaN,0.000382603258727771,6.55165607794205e-06,3.07813899403294e-08,0.00362434990112205,0.0026325094209455,0.000157046155948709,0.000157046155948709,0.00641390547801626,0,0,0,-341760.612831404,391378.451931773
42.4,1300.06843779359,NaN,37.5476021005995,0.104874032647443,NaN,0.000382602302155681,6.55324232281017e-06,3.12541069686884e-08,0.00360892208543349,0.00262428287508443,0.000158790966959061,0.000158790966959061,0.00639199592747698,0,0,0,-345548.016774931,395714.15246545
42.5,1301.23147643415,NaN,37.5476418894128,0.104948566169057,NaN,0.000382601335013011,6.55484609644447e-06,3.17320477468163e-08,0.00359354725495415,0.00261606253062329,0.000160545683260979,0.000160545683260979,0.00637015546883842,0,0,0,-349356.84363859,400074.33113322
42.6,1302.39052110254,NaN,37.5476821154657,0.105023918882398,NaN,0.000382600357240291,6.55646749746063e-06,3.22152416631784e-08,0.00357822524519525,0.00260784848768399,0.000162310271479112,0.000162310271479112,0.00634838400435835,0,0,0,-353187.021661751,404458.904722566
42.7,1303.54558421801,NaN,37.5477227811937,0.105100095354334,NaN,0.000382599368778254,6.55810662414082e-06,3.270371800686e-08,0.00356295589180447,0.00259964084551093,0.000164084698238022,0.000164084698238022,0.00632668143555342,0,0,0,-357038.478880482,408867.789987074
42.8,1304.69667818932,NaN,37.5477638890237,0.105177100136171,NaN,0.000382598369567831,6.55976357443374e-06,3.31975059675658e-08,0.00354773903056608,0.00259143970247022,0.000165868930136603,0.000165868930136603,0.00630504766317291,0,0,0,-360911.143466426,413300.903680391
42.9,1305.8438154148,NaN,37.5478054413745,0.105254937763764,NaN,0.000382597359550158,6.56143844595462e-06,3.36966346356207e-08,0.00353257449740088,0.00258324515604885,0.000167662933816626,0.000167662933816626,0.00628348258726636,0,0,0,-364804.943591153,417758.162589955
43,1306.98700828231,NaN,37.5478474406562,0.105333612757408,NaN,0.000382596338666568,6.5631313359852e-06,3.42011330019693e-08,0.00351746212836617,0.00257505730285401,0.000169466675859753,0.000169466675859753,0.00626198610707993,0,0,0,-368719.807358516,422239.483435503
43.1,1308.12626916926,NaN,37.5478898892711,0.105413129621922,NaN,0.000382595306858599,6.56484234147375e-06,3.4711029958176e-08,0.00350240175965578,0.0025668762386124,0.000171280122924966,0.000171280122924966,0.00624055812119314,0,0,0,-372655.662940124,426744.782970636
43.2,1309.26161044263,NaN,37.5479327896128,0.10549349284659,NaN,0.000382594264067987,6.56657155903505e-06,3.5226354296425e-08,0.00348739322760006,0.00255870205816962,0.000173103241593912,0.000173103241593912,0.00621919852736359,0,0,0,-376612.438439806,431273.977982822
43.3,1310.39304445894,NaN,37.5479761440667,0.105574706905207,NaN,0.00038259321023667,6.56831908495041e-06,3.57471347095204e-08,0.00347243636866589,0.00255053485548961,0.000174935998508398,0.000174935998508398,0.0061979072226639,0,0,0,-380590.062029208,435826.985225709
43.4,1311.52058356426,NaN,37.5480199550099,0.105656776256041,NaN,0.000382592145306789,6.57008501516766e-06,3.62733997908862e-08,0.00345753101945662,0.00254237472365414,0.000176778360275868,0.000176778360275868,0.00617668410338663,0,0,0,-384588.461846015,440403.721452853
43.5,1312.64424009423,NaN,37.548064224811,0.105739705341867,NaN,0.000382591069220684,6.57186944530114e-06,3.68051780345659e-08,0.00344267701671216,0.00253422175486235,0.000178630293503726,0.000178630293503726,0.00615552906507824,0,0,0,-388607.565994083,445004.103451753
43.6,1313.76402637405,NaN,37.5481089558306,0.10582349858993,NaN,0.000382589981920896,6.57367247063173e-06,3.73424978352232e-08,0.00342787419730889,0.00252607604043032,0.000180491764825211,0.000180491764825211,0.00613444200256442,0,0,0,-392647.3026789,449628.04797601
43.7,1314.87995471848,NaN,37.5481541504206,0.105908160411998,NaN,0.000382588883350167,6.57549418610681e-06,3.78853874881415e-08,0.00341312239825968,0.00251793767079073,0.000182362740856297,0.000182362740856297,0.00611342280990671,0,0,0,-396707.60000431,454275.471745345
43.8,1315.99203743186,NaN,37.5481998109249,0.10599369520428,NaN,0.000382587773451443,6.5773346863403e-06,3.84338751892239e-08,0.00339842145671395,0.00250980673549254,0.000184243188195894,0.000184243188195894,0.00609247138040239,0,0,0,-400788.386108037,458946.29151336
43.9,1317.10028680808,NaN,37.5482459396789,0.106080107347522,NaN,0.000382586652167868,6.57919406561263e-06,3.89879890349934e-08,0.00338377120995755,0.00250168332320074,0.000186133073477142,0.000186133073477142,0.00607158760663544,0,0,0,-404889.589127792,463640.424101404
44,1318.20471513063,NaN,37.5482925390098,0.106167401206926,NaN,0.000382585519442788,6.58107241787074e-06,3.95477570225929e-08,0.00336917149541285,0.00249356752169613,0.000188032363316101,0.000188032363316101,0.00605077138042508,0,0,0,-409011.137235223,468357.786263126
44.1,1319.30533467254,NaN,37.5483396112362,0.106255581132222,NaN,0.00038258437521975,6.58296983672812e-06,4.0113207049785e-08,0.00335462215063872,0.00248545941787513,0.000189941024328798,0.000189941024328798,0.00603002259284265,0,0,0,-413152.958568012,473098.294684319
44.2,1320.40215769644,NaN,37.5483871586687,0.106344651457576,NaN,0.000382583219442502,6.58488641546475e-06,4.06843669149524e-08,0.00334012301333048,0.00247735909774972,0.000191859023131217,0.000191859023131217,0.00600934113421142,0,0,0,-417314.981196137,477861.866186362
44.3,1321.49519645453,NaN,37.5484351836094,0.106434616501698,NaN,0.000382582052054994,6.58682224702716e-06,4.12612643170971e-08,0.00332567392131995,0.00246926664644732,0.000193786326330853,0.000193786326330853,0.00598872689409813,0,0,0,-421497.133358965,482648.417556738
